address,age,bedroom,date,facilities,floor,func,latitude,longitude,meterage,parking,price,price_per_meter,properties,title,type,,,
تهران ، منطقه 2 ، ستارخان," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7139335944383,51.3684390641311,"9, 4"," , پ, ا, ر, ک, ی, ن, گ",10.2 میلیارد,108 میلیون,مسکونی,آپارتمان   94متری  تک واحدی در  بهترین نقطه شمال ستارخان ,مسکونی,,,
تهران ، منطقه 2 ، صادقیه,"2, 5",2,,,,آپارتمان/برج,35.7172730534466,51.336755098262,"9, 0",1,5.4 میلیارد,60 میلیون,مسکونی,فروش  2 خوابه در صادقیه - منطقه 2 ,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,8,2,,,,آپارتمان/برج,35.8180337939291,51.4762260792121,"1, 3, 0",1,27.3 میلیارد,210 میلیون,مسکونی,"نیاوران,گلسنگ,130متر,طبقه2,فول مشاعات,نقشه عالی,فرعی دنج",مسکونی,,,
تهران ، منطقه 2 ، مرزداران,"1, 0",2,,,,آپارتمان/برج,35.7331305622186,51.3559080661722,"1, 0, 7",1,14.2 میلیارد,,مسکونی,107متر دوخواب فول غرق نور,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7962124914548,51.4765640150006,"1, 7, 0",2,47.6 میلیارد,280 میلیون,مسکونی,آپارتمان 170 متری کلیدنخورده لواسانی,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه شمالی,2,1,,,,آپارتمان/برج,35.7354122020276,51.2960614907657,"5, 5",1,5.1 میلیارد,92 میلیون,مسکونی,آپارتمان تک خواب فستیوال نور کم سن,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه شمالی,5,1,,,,آپارتمان/برج,35.7374960650875,51.3025241937689,"6, 8",1,6.1 میلیارد,90 میلیون,مسکونی,فروش  1 خوابه در سازمان برنامه شمالی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 5 ، فردوس,5,1,,,,آپارتمان/برج,35.7237118743072,51.3163373975962,"5, 9",1,5.3 میلیارد,90 میلیون,مسکونی,فروش آپارتمان/برج 1 خوابه,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه جنوبی,9,1,,,,آپارتمان/برج,35.7286802357318,51.2988010789723,"5, 1",1,4.9 میلیارد,97 میلیون,مسکونی,فقط با یک انتخاب درست آینده در دستان شماست,مسکونی,,,
تهران ، منطقه 5 ، فردوس,9,1,,,,آپارتمان/برج,35.7196858466273,51.3116418554551,"5, 9",1,5.5 میلیارد,93 میلیون,مسکونی,آرامش و سرمایه گذار امن در منطقه 5 ,مسکونی,,,
تهران ، منطقه 5 ، فردوس,5,1,,,,آپارتمان/برج,35.722905572097,51.3242608735808,"5, 2",1,4.9 میلیارد,94 میلیون,مسکونی,آفتاب مهمان همیشگی شماست ,مسکونی,,,
تهران ، منطقه 5 ، فردوس,6,1,,,,آپارتمان/برج,35.7291365829571,51.3151500540968,"5, 2",1,4.8 میلیارد,93 میلیون,مسکونی,فروش آپارتمان 1 خوابه بدون مشابه در فردوس غرب,مسکونی,,,
تهران ، منطقه 5 ، فردوس,8,1,,,,آپارتمان/برج,35.7214407869066,51.3261910137207,"5, 8",1,5.4 میلیارد,93 میلیون,مسکونی,*آرامش و آفتاب مهمان همیشگی شماست*,مسکونی,,,
تهران ، منطقه 5 ، فردوس,8,1,,,,آپارتمان/برج,35.7173656170343,51.3242750915208,"6, 0",1,5.5 میلیارد,92 میلیون,مسکونی,گشتم نبود نگرد نیست مشابه این آپارتمان ,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه شمالی,6,1,,,,آپارتمان/برج,35.7344438079289,51.2958160101812,"5, 3",1,4.9 میلیارد,92 میلیون,مسکونی,آفتاب هدیه‌ای بی نظیر برای خانواده,مسکونی,,,
تهران ، منطقه 1 ، فرشته," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7903803634697,51.4210933783562,"3, 1, 0",3,148.8 میلیارد,480 میلیون,مسکونی,"طبقه آخر, چشم انداز همیشگی باغ سفارت , کوچه دنج",مسکونی,,,
تهران ، منطقه 2 ، مرزداران," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7331305622186,51.3559080661722,"9, 0",1,12.2 میلیارد,,مسکونی,90متر/ طلا / بدون مشابه/ ویو ابدی/ مرزداران,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,"1, 2",3,,,,آپارتمان/برج,35.8149200775788,51.4674663781315,"2, 3, 0",2,39.1 میلیارد,170 میلیون,مسکونی,"فروش آپارتمان/فرعی دنج 3 خوابه در نیاوران طبقه اول,فول مشاعات",مسکونی,,,
تهران ، منطقه 2 ، مرزداران,"1, 0",3,,,,آپارتمان/برج,35.7331305622186,51.3559080661722,"1, 2, 0",1,12 میلیارد,,مسکونی,120متر/3خواب/تکواحدی/ فول امکانات/ مرزداران,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه,"1, 2",2,,,,آپارتمان/برج,35.7967743494444,51.4715719100509,"1, 2, 7",1,15.2 میلیارد,120 میلیون,مسکونی,فرمانیه /حکمت/127متر/ تک واحدی,مسکونی,,,
تهران ، منطقه 2 ، مرزداران,"2, 0",2,,,,آپارتمان/برج,35.7331305622186,51.3559080661722,"1, 0, 0",1,8.9 میلیارد,89 میلیون,مسکونی,100متر/2 خواب/رو به آفتاب/ سالن پرده خور/مرزداران,مسکونی,,,
تهران ، منطقه 1 ، تجریش,"3, 7",2,,,,آپارتمان/برج,35.799573815397,51.4275823716857,"1, 6, 2",0,18.1 میلیارد,112 میلیون,مسکونی,فروش آپارتمان قدرالسهم دار 2 خوابه در تجریش ,مسکونی,,,
تهران ، منطقه 2 ، پونک," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7731155092946,51.3384958727637,"1, 3, 0",1,9.5 میلیارد,,مسکونی,130 متر لوکس نقشه ژورنالی کلید نخورده ( کمالی),مسکونی,,,
تهران ، منطقه 3 ، دیباجی جنوبی,9,3,,,,آپارتمان/برج,35.7834356572821,51.4596180771383,"1, 3, 0",1,19.8 میلیارد,152 میلیون,مسکونی,"130متر نوسازی شده, دنج دیباجی",مسکونی,,,
تهران ، منطقه 3 ، جلفا,3,2,,,,آپارتمان/برج,35.7474425971906,51.4435683688303,"9, 0",1,10.8 میلیارد,120 میلیون,مسکونی,90 متر آپارتمان * 10 ساله * سید خندان ( جلفا ),مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.760080441912,51.3692380047808,"2, 1, 0",2,37.8 میلیارد,180 میلیون,مسکونی,اپارتمان210متری3خواب فول شهرک غرب,مسکونی,,,
تهران ، منطقه 1 ، سوهانک,1,2,,,,آپارتمان/برج,35.8024635145781,51.5295220156739,"8, 0",1,13.6 میلیارد,170 میلیون,مسکونی,آپارتمان 80 متر دو خواب,مسکونی,,,
تهران ، منطقه 3 ، درب دوم,8,3,,,,آپارتمان/برج,35.7846476366566,51.4401291032235,"2, 0, 5",1,32.4 میلیارد,158 میلیون,مسکونی,"205متر/اگر به طبیعت علاقه دارید, ببینید",مسکونی,,,
تهران ، منطقه 5 ، سازمان اب," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.734811019386,51.2915412147299,"1, 1, 0",1,20 میلیارد,,مسکونی,110 متر کنج جنوب و شرق برج میکا با 13 متر تراس,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه,"1, 8",3,,,,آپارتمان/برج,35.7992086202574,51.4782774527883,"1, 7, 5",2,35 میلیارد,200 میلیون,مسکونی,175متر / نوسازی شده/ بهترین نقطه فرمانیه,مسکونی,,,
تهران ، منطقه 1 ، ازگل,6,3,,,,آپارتمان/برج,35.7868357620438,51.5166413784027,"2, 0, 1",2,38.5 میلیارد,191.3 میلیون,مسکونی,برج باغ برند ازگل-204متر-فول,مسکونی,,,
تهران ، منطقه 2 ، ستارخان,"1, 8",1,,,,آپارتمان/برج,35.7139335944383,51.3684390641311,"5, 0",1,4 میلیارد,,مسکونی,فروش آپارتمان  1 خوابه در در یانو,مسکونی,,,
تهران ، منطقه 1 ، ازگل," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.793610910993,51.5232481451331,"1, 5, 0",1,30 میلیارد,200 میلیون,مسکونی,فروش آپارتمان 3 خوابه در ازگل - منطقه 1 ,مسکونی,,,
تهران ، منطقه 5 ، فردوس,6,1,,,,آپارتمان/برج,35.7125097508803,51.3353668166013,"6, 2",1,5.6 میلیارد,,مسکونی,62 متر فول امکانات بلوار فردوس,مسکونی,,,
تهران ، منطقه 1 ، ازگل,"1, 4",2,,,,آپارتمان/برج,35.7838117904398,51.5191306502071,"8, 9",1,11 میلیارد,,مسکونی,واحدی 89متری,مسکونی,,,
تهران ، منطقه 5 ، شهر زیبا,5,1,,,,آپارتمان/برج,35.7498589709479,51.2930345503781,"6, 3",1,5.3 میلیارد,,مسکونی,63متر در قلب شهرزیبا/فول امکانات,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.765561205872,51.3767964469825,"1, 5, 0",2,25.9 میلیارد,173 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه در شهرک غرب ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7691142163213,51.3794579642335,"1, 3, 0",1,28.6 میلیارد,220 میلیون,مسکونی,130 متر  تاپ لوکیشن شهرک غرب سرمایه گذاری با 40 متر سویت اختصاصی ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7908603714795,51.3869962795769,"1, 6, 0",2,48 میلیارد,300 میلیون,مسکونی,فروش آپارتمان 160 متر سه خواب سعادت آباد ,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی,7,1,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"4, 8",1,5.3 میلیارد,110 میلیون,مسکونی,⭐48 متری خوش نقشه فول امکانات نما تراورتن مناسب سکونت و سرمایه گذاری⭐,مسکونی,,,
تهران ، منطقه 2 ، مرزداران شرقی,"1, 5",2,,,,آپارتمان/برج,35.7491459908272,51.3667567372352,"8, 5",1,0,,مسکونی,شمال سرسبز  80 متر تاپ لوکیشن,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7554733119496,51.3733905503252,"1, 3, 5",1,28.4 میلیارد,210 میلیون,مسکونی,فروش آپارتمان 135 متر سه خواب نوساز شهرک غرب ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7587798846033,51.3622249492491,"1, 3, 0",1,27.4 میلیارد,211 میلیون,مسکونی,130 متر 3خواب تاپ لوکیشن شهرک غرب مناسب سرمایه‌گذاری زیر قیمت,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7626927884765,51.364981201407,"1, 9, 7",2,31.5 میلیارد,160 میلیون,مسکونی,"197 متر پیش فروش آپارتمان اکازیون شهرک غرب ,سرمایه گذاری , زیر قیمت ",مسکونی,,,
تهران ، منطقه 1 ، فرمانیه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7982172628886,51.4635820931449,"2, 3, 8",2,56.6 میلیارد,238 میلیون,مسکونی,اگر ملک با کیفیت بالا و ویو شهر میخواهید مطالعه بفرمائید ,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی," , س, ا, ل, ه",1,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"5, 7",1,5.3 میلیارد,,مسکونی,فروش آپارتمان/ 1 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی," , س, ا, ل, ه",1,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"6, 0",1,5.3 میلیارد,,مسکونی,فروش آپارتمان 1 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه مرکزی," , س, ا, ل, ه",1,,,,آپارتمان/برج,35.7310265969368,51.3013949214506,"5, 5",1,5.3 میلیارد,,مسکونی,فروش آپارتمان/ 1 خوابه در سازمان برنامه مرکزی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"8, 7",1,7.3 میلیارد,,مسکونی,فروش آپارتمان/برج 2 خوابه در بلوار فردوس غربی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 1 ، شمال کاخ - نیاوران‎,6,3,,,,آپارتمان/برج,35.8166462179333,51.4708928509114,"2, 2, 0",2,46.2 میلیارد,210 میلیون,مسکونی,آپارتمان سه خوابه شمال کاخ,مسکونی,,,
تهران ، منطقه 2 ، شهرارا,"1, 0",3,,,,آپارتمان/برج,35.7199060185732,51.3755356769797,"1, 7, 0",1,16 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در شهرارا - منطقه 2 ,مسکونی,,,
تهران ، منطقه 5 ، پونک جنوبی,"1, 6",1,,,,آپارتمان/برج,35.7583453721936,51.3184127888397,"5, 5",1,4 میلیارد,75 میلیون,مسکونی,55متر یک خواب فول بازسازی/پونک ,مسکونی,,,
تهران ، منطقه 2 ، دریان نو,1,3,,,,آپارتمان/برج,35.7139652119979,51.3618025272469,"1, 2, 0",1,12 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در دریان نو - منطقه 2 ,مسکونی,,,
تهران ، منطقه 1 ، خیابان کامرانیه جنوبی,"1, 8",3,,,,آپارتمان/برج,35.7967083586643,51.4602446387802,"1, 6, 5",1,23.1 میلیارد,140 میلیون,مسکونی,آپارتمان سه خوابه کامرانیه جنوبی,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,9,2,,,,آپارتمان/برج,35.7603251535872,51.3749554275369,"8, 0",1,8 میلیارد,,مسکونی,فروش آپارتمان 2 خوابه در شهرک غرب,مسکونی,,,
تهران ، منطقه 1 ، میدان قدس,1,3,,,,آپارتمان/برج,35.8028462655634,51.434032802429,"1, 3, 0",1,20 میلیارد,153.8 میلیون,مسکونی,فروش برج 3 خوابه در میدان قدس ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 3",2,,,,آپارتمان/برج,35.7840448765828,51.3770998476809,"1, 0, 5",1,11 میلیارد,,مسکونی,فروش آپارتمان2 خوابه در سعادت اباد,مسکونی,,,
تهران ، منطقه 2 ، پونک," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7671980153744,51.3390835732787,"1, 1, 5",1,9.2 میلیارد,,مسکونی,115 متر  نوساز کلید نخورده تاپ  لوکیشن  ( کمالی  ),مسکونی,,,
تهران ، منطقه 8 ، نارمک," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7178154626601,51.49134236165,"1, 2, 0",1,12 میلیارد,100 میلیون,مسکونی,فروش آپارتمان/برج 2 خوابه در نارمک - منطقه 8 ,مسکونی,,,
تهران ، منطقه 8 ، نارمک,7,3,,,,آپارتمان/برج,35.7167091879646,51.4892723902364,"1, 1, 2",1,11 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در نارمک - منطقه 8 ,مسکونی,,,
تهران ، منطقه 4 ، خواجه عبدالله انصاری,"1, 0",2,,,,آپارتمان/برج,35.7446942105255,51.4553276726591,"1, 0, 0",1,12.5 میلیارد,125 میلیون,مسکونی,"آپارتمان 100متری,2 خوابه (خواجه عبدالله) ",مسکونی,,,
تهران ، منطقه 1 ، نیاوران,"1, 8",3,,,,آپارتمان/برج,35.817578364466,51.4763908605829,"1, 5, 5",1,22 میلیارد,,مسکونی,یاسر 155 متر/تک واحدی/معاوضه تا 50% با ملک,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی,"1, 8",2,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"1, 0, 0",1,600 میلیون,,مسکونی,فروش آپارتمان100متر 2 خوابه  در  بلوار فردوس غربی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 4 ، خواجه عبدالله انصاری," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7446942105255,51.4553276726591,"1, 6, 5",2,21.9 میلیارد,132.5 میلیون,مسکونی,"آپارتمان 165متری,3خوابه(سید خندان) ",مسکونی,,,
